Series ID,Thu Mar 21 2019 19:00:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:05:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:10:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:15:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:20:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:25:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:30:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:35:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:40:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:45:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:50:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 14:55:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:00:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:05:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:10:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:15:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:20:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:25:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:30:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:35:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:40:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:45:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:50:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 15:55:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:00:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:05:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:10:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:15:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:20:00 GMT-0500 (Central Daylight Time),Thu Mar 21 2019 16:25:00 GMT-0500 (Central Daylight Time)
367_9,107.1875,105.9375,102.5,90.9375,89.375,105.625,89.6875,102.8125,95.625,42.1875,40.3125,40.625,40.3125,40.3125,40.3125,48.75,49.0625,51.5625,49.6875,88.75,89.6875,90.9375,91.875,92.5,59.0625,58.75,58.75,,,
368_0,62,63,63,63,63,63,63,62,62,63,62,63,62,63,63,63,64,63,63,63,63,67,68,68,62,62,62,,,
368_1,43,44,43,44,45,44,44,43,43,45,43,43,43,44,43,44,43,43,45,45,44,49,49,49,47,47,46,,,
368_2,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,23,23,24,24,22,,,
368_3,0.500278,0.500278,0.500417,0.500417,0.500417,0.499861,0.499861,0.499861,0.499861,0.500278,0.500139,0.50125,0.500972,0.500694,0.500278,0.500417,0.500556,0.500417,0.500278,0.500139,0.499861,0.500556,0.500556,0.500694,0.500694,0.501111,0.501111,0.501111,0.501111,
368_4,18.72668153490214,18.92521416512079,18.7407507764137,18.855389040581947,18.73137128207266,18.74231402547054,18.747524855660007,18.747524855660007,18.744398357546327,18.758467599057884,18.786606082080997,18.763157346228404,18.942930987764974,18.76524167830419,18.76680492736103,18.772015757550495,18.765762761323135,18.778789836796797,18.77514225566417,18.774621172645226,18.6568564103633,18.6568564103633,18.77826875377785,18.781916334910477,18.788169331137837,18.791295829251517,18.81057590095254,18.78139525189153,18.78139525189153,
368_5,9170,9310,9170,9170,9170,9170,9170,9170,9310,9170,9170,9170,9170,9170,9170,9310,9170,9170,9310,9310,9170,9660,10710,10710,8330,7840,7630,,,
368_6,9170,9170,9170,9170,9170,9170,9310,9310,9170,9310,9170,9310,9310,9310,9100,9310,9310,9170,9310,9310,9170,9800,10710,10710,8050,7700,7700,,,
368_7,9100,9310,9170,9170,9170,9310,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9310,9170,9800,10850,10710,8330,7910,7700,,,
368_8,9170,9100,9170,9170,9170,9310,9170,9170,9170,9310,9310,9170,9310,9310,9170,9310,9310,9170,9170,9310,9170,9800,10710,10710,8120,7700,7700,,,
368_9,72.1875,83.75,85.9375,83.4375,88.125,78.75,80.625,78.125,85.9375,88.125,80,88.4375,85.9375,74.6875,83.4375,88.75,85,88.4375,86.25,86.5625,85.9375,86.5625,86.25,82.1875,61.5625,60.625,61.5625,,,
369_0,77,78,79,78,71,77,78,78,70,78,78,79,79,77,78,78,78,74,78,79,79,77,86,86,70,70,69,,,
369_1,54,54,54,54,51,54,54,54,50,54,54,54,54,53,53,54,54,54,55,54,54,56,61,61,54,55,54,,,
369_2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,17,21,23,23,23,24,23,,,
369_3,0.499444,0.499444,0.5,0.50125,0.50125,0.499167,0.499861,0.5,0.499583,0.496667,0.499306,0.499722,0.499167,0.499167,0.499028,0.499722,0.5,0.500278,0.5,0.499722,0.499722,0.500139,0.5,0.499722,0.500139,0.500139,0.500139,0.49875,0.49875,
369_4,42.73193405173313,41.90445421764596,41.7616774704546,41.76219855347354,43.80484398774413,41.76376180253038,41.606915813827456,41.781478625174564,42.7897742668362,42.78716885174146,41.810659274235576,41.89507472330492,41.874752485566006,41.95656251954062,41.95656251954062,41.908622881797534,42.03055630823103,43.93563582549972,41.89976447047544,41.93050836859329,41.91539696104383,42.286408070533795,42.286408070533795,42.01492381766263,42.01492381766263,42.011797319548954,44.090918565145806,44.090918565145806,44.090918565145806,
369_5,8890,9310,9100,9170,8540,8890,8960,8890,8470,8960,9100,9310,9310,8960,9170,9170,9170,8750,9100,9100,9170,9310,9800,10290,8050,7840,7630,,,
369_6,8750,8890,9310,8890,8470,8890,8960,8890,8540,8890,9170,8960,8960,8890,9170,9170,9170,8890,9100,8960,8890,9310,9800,10220,8050,7700,7630,,,
369_7,8890,9310,9170,9310,8470,8960,8960,8960,8540,8960,9310,9310,9310,8960,9170,9170,9170,8890,9170,9100,9310,9310,9660,10290,8050,7840,7700,,,
369_8,8890,8890,9170,8890,8540,8750,8890,8890,8540,8890,9170,8890,8890,8890,9100,9170,9100,8750,9100,9100,8960,9170,9660,10220,8050,7700,7630,,,
369_9,100.3125,99.0625,101.25,100.3125,97.5,100.625,100.625,96.5625,75.9375,102.1875,101.5625,101.25,94.6875,100.3125,98.75,101.25,101.875,99.0625,100.625,103.125,99.375,94.375,104.375,100,67.8125,68.75,65,,,
370_0,73,71,71,70,73,71,70,70,73,72,70,70,69,72,71,70,71,72,72,71,70,75,76,76,67,67,66,,,
370_1,56,54,54,53,56,54,54,54,56,55,54,54,53,55,55,54,54,55,55,54,54,59,60,60,53,55,54,,,
370_2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,16,21,23,23,23,24,23,,,
370_3,0.500417,0.500417,0.500694,0.500417,0.500139,0.50125,0.501389,0.502083,0.50125,0.500694,0.500417,0.500694,0.500417,0.500417,0.5,0.499861,0.5,0.499167,0.5,0.500278,0.500278,0.500278,0.500417,0.500556,0.500694,0.5,0.500278,0.5,0.5,
370_4,84.05850720136732,84.01525731079477,84.03401629947683,84.03766388060947,84.03610063155261,83.94439002021802,83.96054359380537,83.99701940513164,83.95272734852117,83.98295016362006,84.00170915230214,84.03714279759052,83.97409175229798,83.95429059757802,84.00848323154845,84.01317297871898,83.99858265418847,84.02672113721158,84.02880546928738,84.02515788815475,84.01994705796528,85.18039894115931,85.18039894115931,83.97721825041165,84.01473622777581,84.0157783938137,84.0157783938137,83.85424265794028,83.85424265794028,
370_5,8890,9170,9100,9170,8540,8960,8960,8890,8540,8890,9100,9100,9170,8890,9100,9170,9310,8890,9170,9170,9170,9310,9800,10220,8050,7700,7630,,,
370_6,8750,9100,9100,9100,8540,8750,8960,8960,8540,8890,9170,9170,9170,8890,9170,9100,9170,8750,9170,9100,9170,9170,9660,10220,8120,7840,7630,,,
370_7,8890,9170,9100,9310,8470,8960,8960,8960,8680,8960,9310,9310,8890,8960,9170,9170,9380,8890,9170,9170,9100,9310,9800,10220,8050,7700,7630,,,
370_8,8750,9170,9170,9100,8470,8890,8960,8960,8470,8890,9170,9170,9170,8960,9170,9100,9170,8750,9100,9170,9170,9170,9660,10220,8050,7700,7630,,,
370_9,86.25,89.0625,92.5,87.8125,98.75,95.3125,95.3125,98.4375,95,93.4375,89.0625,99.6875,88.75,96.5625,95.625,94.0625,91.875,99.0625,95,96.5625,98.4375,91.875,99.6875,91.5625,62.1875,62.5,61.875,,,
371_0,73,68,68,68,73,72,68,68,74,73,69,68,68,73,70,69,68,74,70,69,69,76,75,75,65,64,64,,,
371_1,55,51,51,51,56,54,51,51,56,55,52,52,52,55,52,52,52,56,53,52,52,60,58,59,51,52,52,,,
371_2,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,24,25,24,28,27,,,
371_3,0.501111,0.501111,0.501111,0.500556,0.500139,0.500139,0.500556,0.500417,0.500417,0.500694,0.500694,0.500833,0.500694,0.501389,0.501389,0.500694,0.500833,0.500694,0.500694,0.500417,0.500278,0.500417,0.500556,0.500556,0.500556,0.500833,0.501111,0.500972,0.500972,
371_4,11.762928069700067,11.76240698668112,11.764491318756907,11.779602726306356,11.779602726306356,11.77751839423057,11.77751839423057,11.76397023573796,11.762928069700067,11.765012401775852,11.764491318756907,11.765012401775852,11.766054567813743,11.766054567813743,11.765012401775852,11.76813889988953,11.767617816870583,11.76657565083269,11.7655334847948,11.800967130083166,11.800967130083166,11.800967130083166,11.76813889988953,11.76813889988953,11.767617816870583,11.77595514517373,11.76657565083269,11.764491318756907,11.764491318756907,
371_5,9100,9170,9170,9170,8330,9170,9170,9170,8330,9170,9170,9170,9170,8890,9170,9310,9310,9170,9310,9170,9170,9380,9800,10010,8680,8050,8120,,,
371_6,9170,9100,9170,9170,8330,9170,9100,9170,8540,9170,9170,9170,9100,8890,9100,9310,9310,9170,9170,9100,9170,9310,9660,10010,8750,8050,8050,,,
371_7,9170,9100,9170,9170,8330,9170,9310,9100,8330,9310,9170,9170,9310,8960,9100,9170,9310,9310,9170,9170,9170,9380,9800,10010,8680,8050,8120,,,
371_8,9170,9100,9310,9100,8470,9100,9170,9100,8470,9310,9100,9170,9170,8890,9100,9310,9170,9170,9170,9100,9170,9170,9660,9870,8750,8050,8050,,,
371_9,93.125,92.1875,92.5,92.5,92.5,92.8125,92.5,91.25,93.125,92.5,91.5625,92.5,92.8125,92.8125,91.875,92.5,92.5,92.1875,91.875,92.1875,93.125,93.125,93.125,92.8125,60.3125,60,60.3125,,,
372_0,78,79,79,79,76,79,79,79,72,79,79,79,79,79,79,80,80,79,80,80,80,82,85,86,73,72,72,,,
372_1,54,54,54,54,53,54,54,54,51,55,54,54,54,55,54,55,55,55,55,55,55,59,62,62,55,55,56,,,
372_2,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,24,25,24,28,27,,,
372_3,0.493611,0.497778,0.499444,0.500278,0.500139,0.499444,0.499722,0.499861,0.499444,0.500833,0.501111,0.501111,0.499861,0.499861,0.500417,0.500278,0.499722,0.499583,0.500556,0.500556,0.499167,0.499167,0.499028,0.499583,0.5,0.500417,0.500694,0.500556,0.500556,
372_4,37.5429893490631,37.069324884840654,37.07088813389749,37.06463513767013,37.980178001959274,37.97861475290244,36.99585217916919,37.099547699939556,38.03124413781604,38.03124413781604,37.07453571503012,37.229818454676206,37.13185484711425,36.90414156783459,36.528440711174106,36.98647268482815,36.967192613127125,37.93536486232987,37.02555391124915,37.08704170748484,37.08704170748484,38.01665381328553,38.01665381328553,36.99533109615024,37.00262625841549,37.03389123955229,38.69562498697293,38.69562498697293,38.69562498697293,
372_5,9100,9170,9170,9170,8330,9170,9310,9100,8330,9170,9170,9170,9170,8890,9170,9310,9170,9170,9310,9170,9170,9380,9660,9870,8540,8050,8050,,,
372_6,9170,9170,9100,9170,8330,9170,9100,9170,8540,9170,9170,9170,9170,8890,9100,9170,9310,9170,9170,9170,9170,9310,9660,10010,8750,8050,8050,,,
372_7,9170,9170,9170,9170,8330,9100,9170,9170,8330,9310,9310,9310,9310,8960,9100,9170,9310,9310,9170,9170,9170,9380,9800,10010,8680,8050,8050,,,
372_8,9170,9100,9310,9100,8330,9100,9170,9100,8470,9170,9100,9170,9170,8890,9170,9170,9170,9170,9310,9100,9170,9310,9660,10010,8890,8050,8050,,,
372_9,100.3125,100.9375,100,101.875,96.25,101.875,102.8125,98.75,76.875,102.5,98.75,100.9375,91.25,97.5,97.5,100.625,100.9375,97.8125,100.625,102.8125,102.5,98.125,103.125,101.5625,70,69.6875,65.9375,,,
373_0,72,72,72,72,73,73,73,73,72,72,73,73,73,72,73,73,73,73,73,73,74,78,81,81,63,64,65,,,
373_1,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,50,53,54,54,50,53,54,,,
373_2,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,16,21,23,25,24,29,29,,,
373_3,0.500694,0.50125,0.501667,0.501389,0.501111,0.500556,0.500556,0.500556,0.500417,0.500556,0.500556,0.500417,0.500556,0.500556,0.5,0.500278,0.500694,0.500833,0.500972,0.50125,0.50125,0.50125,0.500694,0.500278,0.500139,0.499861,0.503472,0.501389,0.501389,
373_4,3.810680117556329,3.810680117556329,3.789836796798466,3.7914000458553057,3.7919211288742525,3.7940054609500384,3.7919211288742525,3.7929632949121457,3.7929632949121457,3.7841048835900537,3.7820205515142673,3.7809783854763745,3.7804573024574277,3.781499468495321,3.782541634533214,3.782541634533214,3.7809783854763745,3.781499468495321,3.7820205515142673,3.8080747024615964,3.8080747024615964,3.8080747024615964,3.814848781707902,3.781499468495321,3.781499468495321,3.7835838005711073,3.7841048835900537,3.7830627175521605,3.7830627175521605,
373_5,9310,9380,9380,9380,9310,9310,9380,9310,9450,9450,9380,9380,9380,9450,9450,9450,9450,9450,9450,9450,9450,10010,10500,11060,8890,8470,8750,,,
373_6,9310,9310,9310,9310,9170,9170,9380,9310,9450,9450,9380,9450,9310,9450,9380,9380,9450,9380,9380,9380,9380,9870,10430,10920,8750,8330,8680,,,
373_7,9170,9170,9170,9310,9310,9170,9380,9310,9310,9170,9380,9450,9310,9380,9380,9380,9380,9380,9380,9380,9450,9870,10500,10920,8890,8470,8680,,,
373_8,9170,9170,9310,9310,9170,9170,9450,9310,9170,9310,9450,9450,9310,9380,9380,9450,9380,9380,9380,9380,9380,9870,10500,10920,8890,8330,8680,,,
373_9,88.4375,88.75,87.8125,88.125,88.125,88.75,87.8125,87.8125,87.5,88.125,88.4375,88.75,88.4375,87.1875,88.125,88.4375,87.8125,88.125,88.4375,88.4375,88.125,89.6875,90.3125,90,59.0625,59.6875,59.375,,,
374_0,80,80,80,80,80,81,80,80,81,81,80,81,81,80,80,80,80,81,81,81,81,84,87,86,75,75,76,,,
374_1,53,52,53,53,53,53,52,52,53,53,52,53,53,52,52,52,52,53,53,53,53,56,59,58,52,54,54,,,
374_2,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,14,14,14,14,14,16,21,23,25,24,29,29,,,
374_3,0.499167,0.498194,0.498194,0.497639,0.497917,0.499028,0.499028,0.498611,0.498472,0.49875,0.498472,0.498472,0.498889,0.499167,0.499167,0.499722,0.498611,0.498472,0.498472,0.49875,0.498611,0.498611,0.498472,0.498194,0.498472,0.498056,0.498056,0.498056,0.498056,
374_4,12.902536632136233,12.86814515288576,12.86814515288576,12.867102986847867,12.869187318923652,12.867624069866812,12.868666235904707,12.868666235904707,12.879608979302583,12.873355983075223,12.8697084019426,12.8697084019426,12.868666235904707,12.894199303833089,12.87075056798049,12.872834900056278,12.872834900056278,12.912437209496218,12.870229484961547,12.8697084019426,12.869187318923652,12.8999312170415,12.870229484961547,12.87075056798049,12.868666235904707,12.8697084019426,12.871792734018385,12.871792734018385,12.871792734018385,
374_5,9380,9380,9380,9380,9310,9310,9450,9380,9450,9450,9380,9380,9380,9450,9380,9450,9800,9450,9450,9450,9450,10080,10500,11060,8750,8540,8680,,,
374_6,9310,9380,9310,9310,9170,9170,9380,9310,9450,9450,9380,9380,9310,9450,9450,9380,9450,9380,9380,9380,9380,9870,10500,10920,8750,8470,8750,,,
374_7,9170,9310,9170,9310,9170,9310,9380,9310,9310,9170,9380,9450,9310,9450,9380,9380,9380,9380,9380,9380,9450,10010,10430,10920,8750,8470,8680,,,
374_8,9170,9170,9170,9310,9170,9170,9450,9310,9310,9170,9450,9380,9310,9380,9450,9450,9380,9380,9450,9380,9450,9870,10500,10920,8890,8540,8680,,,
374_9,98.75,98.125,99.0625,97.1875,97.5,101.875,99.375,97.1875,98.4375,98.75,101.875,98.4375,98.125,98.125,98.4375,98.4375,98.4375,98.4375,98.75,98.75,98.4375,98.75,99.0625,98.4375,71.875,72.1875,68.75,,,
375_0,65,65,65,65,65,65,65,64,65,65,66,66,65,66,66,66,66,66,66,66,66,69,70,70,62,64,66,,,
375_1,50,51,51,51,51,50,51,50,51,51,51,51,51,51,51,51,51,51,51,51,51,54,56,56,50,54,56,,,
375_2,14,14,14,14,14,14,14,14,14,14,14,14,15,15,14,15,14,15,15,15,17,22,24,25,24,31,32,,,
375_3,0.500417,0.500139,0.500694,0.500556,0.500833,0.500972,0.500972,0.501389,0.500972,0.500417,0.500556,0.500556,0.5,0.500694,0.500694,0.500972,0.500556,0.500694,0.500556,0.500417,0.500417,0.500417,0.500694,0.500972,0.500556,0.498611,0.499444,0.490278,0.490278,
375_4,15.850303270317028,15.853429768430708,15.853429768430708,15.853950851449655,15.857077349563333,15.857598432582279,15.857077349563333,15.864372511828586,15.864372511828586,15.880526085415928,15.866977926923319,15.872188757112784,15.87270984013173,15.87270984013173,15.87739958730225,15.90918565145799,15.884694749567503,15.887300164662236,15.888863413719076,15.888342330700128,15.886779081643288,15.89563749296538,15.89563749296538,15.895116409946434,15.917522979761136,15.905016987306418,15.942013881651626,14.693498968255623,14.693498968255623,
375_5,9380,9870,9380,9380,9310,9310,9450,9310,9380,9450,9660,9380,9310,9380,10710,9380,9450,10290,9450,9450,9450,10920,11340,11550,8050,8470,8540,,,
375_6,9450,9450,9380,9310,9310,9310,9380,9380,9310,9380,9870,9380,9310,9380,10290,9380,9450,10220,9380,9450,9450,10290,11340,11550,8120,8540,8680,,,
375_7,9380,10010,9450,9310,9380,9310,9450,9380,9380,9660,10640,9450,9310,9310,10710,9380,9450,10290,9380,9450,9450,11060,11340,11550,8120,8540,8540,,,
375_8,9450,9380,9380,9380,9380,9380,9380,9310,9310,9450,9870,9380,9310,9310,10290,9380,9380,10220,9450,9450,9450,10220,11270,11480,8050,8540,8540,,,
375_9,88.125,87.5,87.5,87.1875,87.5,87.8125,87.1875,86.875,87.5,87.5,87.5,87.8125,86.25,87.5,87.5,87.8125,87.5,87.8125,88.4375,88.125,87.5,88.75,88.4375,87.8125,57.1875,57.5,57.8125,,,
376_0,76,76,76,76,76,76,76,75,76,76,76,76,75,76,76,76,76,76,77,76,77,79,80,78,71,74,75,,,
376_1,57,57,57,58,58,57,57,57,58,58,57,58,58,57,58,58,58,58,59,58,59,62,64,62,57,61,61,,,
376_2,14,14,14,14,14,14,14,14,14,14,14,14,15,15,14,15,15,15,15,15,17,22,24,25,24,31,32,,,
376_3,0.480556,0.481389,0.481806,0.482222,0.480694,0.481389,0.481389,0.479861,0.48,0.480278,0.4825,0.483472,0.483194,0.482361,0.481944,0.481944,0.480556,0.480833,0.48125,0.478889,0.477083,0.481111,0.481528,0.480833,0.478611,0.47625,0.475972,0.474444,0.474444,
376_4,42.94245159138754,42.94245159138754,42.922650436667574,42.920566104591785,42.92473476874336,42.918481772516,42.922650436667574,42.92004502157284,42.92160827062968,42.92317151968652,42.92108718761073,42.922650436667574,42.92108718761073,42.92160827062968,42.92160827062968,42.923692602705465,42.923692602705465,42.92473476874336,42.926819100819145,42.92160827062968,42.917439606478105,42.9262980178002,42.9262980178002,42.920566104591785,42.922650436667574,42.923692602705465,42.92473476874336,7.75371532192509,7.75371532192509,
376_5,9380,9800,9380,9380,9310,9310,9450,9310,9380,9450,9660,9380,9310,9380,10710,9380,9380,10640,9450,9380,9380,10920,11270,11550,8050,8540,8540,,,
376_6,9380,9450,9310,9310,9310,9310,10290,9310,9310,9450,10710,9380,9310,9310,10290,9310,9380,10080,9380,9380,9450,10640,11340,11550,8120,8540,8680,,,
376_7,9380,9800,9450,9310,9380,9310,9450,9380,9310,9660,9660,9380,9310,9310,10710,9380,9450,10640,9380,9450,9450,11060,11340,11550,8050,8540,8680,,,
376_8,9380,9380,9380,9310,9310,9380,10290,9380,9310,9380,10640,9380,9310,9380,10290,9380,9380,10080,9450,9380,9450,10640,11270,11480,8050,8540,8680,,,
376_9,102.5,103.75,101.875,101.875,103.125,101.5625,102.8125,101.25,102.8125,103.125,102.1875,102.8125,101.875,102.8125,102.1875,101.875,101.875,103.125,102.8125,102.8125,102.5,101.875,101.5625,101.25,72.8125,74.375,72.8125,,,
377_0,76,76,76,77,77,77,77,76,77,77,77,77,77,77,77,77,77,77,77,77,78,81,83,83,73,72,76,,,
377_1,58,59,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,64,66,66,56,59,62,,,
377_2,14,14,15,15,15,15,15,14,15,15,15,15,15,15,15,16,15,15,16,16,18,22,25,26,25,34,36,,,
377_3,0.497917,0.498333,0.498472,0.498333,0.497222,0.498056,0.499861,0.498194,0.497917,0.498472,0.49875,0.49875,0.497639,0.4975,0.499444,0.5,0.500139,0.499167,0.499861,0.499028,0.497778,0.498472,0.499028,0.498472,0.497778,0.496944,0.497917,0.497083,0.497083,
377_4,26.571065302123934,26.57054421910499,26.571065302123934,26.568459887029203,26.569502053067094,26.59138753986285,26.59138753986285,26.569502053067094,26.568459887029203,26.57054421910499,26.571065302123934,26.57210746816183,26.572628551180774,26.572628551180774,26.571586385142883,26.571586385142883,26.57210746816183,26.571586385142883,26.57210746816183,26.58305021155971,26.57210746816183,26.57210746816183,26.570023136086043,26.571065302123934,26.57054421910499,26.568459887029203,26.586697792692334,26.571065302123934,26.571065302123934,
377_5,8890,8890,8890,8890,8890,8890,8890,8750,8890,8890,8890,8960,8890,8890,8890,8890,8960,8960,8890,8960,8960,9310,9590,9870,8540,8960,9310,,,
377_6,8890,8750,8890,8890,8750,8890,8890,8890,8890,8750,8750,8890,8890,8890,8890,8890,8960,8960,8890,8960,8960,9170,9590,9870,8750,8890,9170,,,
377_7,8890,8890,8890,8960,8960,8890,8890,8890,8890,8890,8890,8960,8890,8890,8890,8890,8890,8960,8960,8890,8890,9310,9450,9870,8680,8960,9310,,,
377_8,8890,8890,8890,8750,8890,8750,8890,8890,8890,8750,8750,8890,8890,8890,8750,8890,8890,8890,8890,8890,8890,9170,9450,9800,8680,8890,9170,,,
377_9,102.8125,101.875,101.5625,101.875,102.1875,107.1875,101.875,101.25,101.875,102.1875,107.1875,101.875,101.875,101.875,100.9375,101.875,101.875,101.875,101.875,101.875,101.875,101.25,102.1875,102.1875,70.9375,71.25,69.6875,,,
378_0,49,50,49,49,51,48,49,47,49,49,50,49,47,47,47,51,51,48,50,47,46,55,55,57,55,56,59,,,
378_1,36,37,37,37,37,36,38,35,37,37,37,36,36,35,36,39,38,37,38,35,35,44,44,43,44,48,50,,,
378_2,14,15,15,15,15,15,15,14,15,15,15,15,15,15,15,16,15,15,16,16,18,22,25,26,25,35,36,,,
378_3,0.116528,0.14875,0.134444,0.134444,0.136528,0.129028,0.123194,0.123194,0.119583,0.138194,0.134306,0.126111,0.111667,0.111667,0.101944,0.118194,0.119306,0.113611,0.107361,0.112778,0.102222,0.102222,0.098333,0.108472,0.096389,0.10375,0.095833,0.083472,0.083472,
378_4,16.944577610104844,16.8445296704671,16.93259270066907,16.90653854972174,17.28171832336328,17.062863455405715,17.355191029034746,17.49640452716927,17.198345040331827,17.603226546053317,17.511515934718723,17.4766033724493,16.61733747420639,16.783041874231404,16.84140317235342,16.88986389311545,16.95552035350272,17.14467348938033,17.195739625237096,16.112929111866105,16.102507451487174,16.38910311190779,16.38910311190779,16.653292202513704,16.684036100631555,16.717385413844134,16.732496821393585,15.12808220605707,15.12808220605707,
378_5,8890,8890,8890,8890,8890,8890,8890,8750,8890,8890,8890,8960,8890,8890,8890,8890,8960,8960,8960,8960,8960,9310,9590,9870,8890,8960,9310,,,
378_6,8890,8750,8890,8890,8890,8890,8890,8890,8750,8890,8890,8960,8890,8890,8890,8890,8960,8960,8960,8960,8960,9170,9450,9870,8540,8890,9170,,,
378_7,8890,8890,8890,8890,8960,8890,8890,8890,8890,8890,8890,8960,8890,8890,8890,8890,8960,8960,8890,8960,8960,9310,9590,9870,8890,8890,9170,,,
378_8,8750,8750,8750,8890,8750,8890,8890,8750,8890,8890,8890,8890,8890,8890,8750,8750,8890,8890,8890,8890,8890,9170,9380,9870,8470,8890,9170,,,
378_9,55.9375,89.6875,70.625,56.25,55.3125,74.375,65.625,66.875,74.0625,81.5625,55.9375,65.3125,51.875,54.0625,60,88.75,52.5,62.8125,87.8125,59.0625,52.8125,54.6875,86.5625,72.5,47.8125,61.875,57.8125,,,
379_0,67,67,68,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,72,75,76,63,60,65,,,
379_1,51,51,52,51,52,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,57,60,60,51,53,58,,,
379_2,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,17,16,16,16,16,18,22,25,26,25,36,39,,,
379_3,0.500694,0.500556,0.500556,0.500833,0.500833,0.50125,0.500972,0.500833,0.50125,0.501111,0.501389,0.501528,0.502083,0.502083,0.501528,0.501667,0.501389,0.500972,0.500972,0.500694,0.500556,0.500694,0.500694,0.500694,0.500417,0.499306,0.498194,0.498056,0.498056,
379_4,3.6694666194218066,3.6772828647060054,3.6684244533839134,3.669987702440753,3.6694666194218066,3.6897888571607234,3.6897888571607234,3.6720720345165394,3.6720720345165394,3.6679033703649666,3.6725931175354862,3.6689455364028603,3.6679033703649666,3.669987702440753,3.6684244533839134,3.6684244533839134,3.6694666194218066,3.6689455364028603,3.6694666194218066,3.6694666194218066,3.6689455364028603,3.6689455364028603,3.6684244533839134,3.6684244533839134,3.6689455364028603,3.6705087854596994,3.6705087854596994,2.3573795777143216,2.3573795777143216,
