Series ID,Wed Sep 26 2018 14:35:24 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 14:51:01 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:06:38 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:22:16 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:38:03 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 15:53:58 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:09:50 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:25:45 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:41:24 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 16:56:59 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:12:35 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:28:10 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:43:45 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 17:59:36 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 18:15:29 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 18:31:26 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 18:47:23 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 19:03:00 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 19:18:35 GMT-0500 (Central Daylight Time),Wed Sep 26 2018 19:34:10 GMT-0500 (Central Daylight Time)
431_5,9170,9170,9170,9170,9170,9170,9100,9310,9310,9310,9310,9170,9170,9170,9170,9170,9170,9170,9170,
431_6,9170,9170,9170,9170,9170,9170,9170,9310,9310,9310,9310,9170,9170,9170,9170,9170,9170,9170,9170,
431_7,9100,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9100,9170,9170,9170,9170,9170,9170,9170,
431_8,9170,9170,9170,9100,9170,9170,9170,9310,9310,9170,9170,9100,9170,9170,9100,9100,9100,9170,9170,
431_9,,,,,,,,,,,,,,,,,,,,
432_0,74,74,74,75,75,74,75,75,75,75,75,75,75,75,74,74,74,74,74,
432_1,54,54,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,
432_2,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,
432_3,0.493194,0.494444,0.49125,0.49125,0.492778,0.492778,0.492361,0.494306,0.494306,0.491528,0.492222,0.492222,0.493472,0.493472,0.489306,0.492778,0.492778,0.494167,0.492083,
432_4,81.46,81.46,81.16,81.45,81.45,81.45,81.46,81.46,81.46,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,
432_5,9170,9100,9100,9100,9170,9170,9170,9170,9170,9170,9170,9100,9170,9170,,9100,9100,9170,9100,
432_6,9170,9170,9170,9170,9170,9170,9170,9310,9310,9310,9310,9170,9100,9100,,9170,9170,9170,9170,
432_7,9100,9100,9100,9170,9170,9170,9100,9170,9170,9170,9170,9170,9170,9170,,9100,9100,9170,9170,
432_8,9100,9100,9100,9170,9170,9170,9170,9170,9170,9170,9170,9100,9100,9100,,9170,9170,9100,9170,
432_9,,,,,,,,,,,,,,,,,,,,
433_0,79,78,78,78,77,78,78,78,79,79,79,79,78,79,79,79,79,79,78,
433_1,52,53,53,53,53,53,53,52,52,52,51,51,52,52,52,52,51,51,52,
433_2,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,
433_3,0.418611,0.408333,0.406389,0.406389,0.457361,0.457361,0.409306,0.415,0.415,0.423889,0.417222,0.417222,0.411667,0.419583,0.419583,0.413889,0.413889,0.414583,0.417639,
433_4,53.04,53.04,51.85,53.04,53.04,50.46,50,50,50.46,50.47,50.47,50.47,50.47,50.46,50.46,50.46,50.47,50.46,50.46,
433_5,8890,8960,8960,9170,9170,9170,9100,9310,9310,9100,9100,9170,9170,9170,9170,9170,9170,9170,9170,
433_6,8960,8750,8750,9310,9170,9170,8890,9170,9170,9170,9170,9310,9170,9170,9100,9170,9170,9170,9310,
433_7,8890,8960,8960,9170,9170,9170,9100,9170,9170,9170,9170,9170,9310,9310,9170,9170,9170,9170,9170,
433_8,8960,8960,8960,9170,9170,9170,8960,9310,9310,9170,9170,9170,9170,9170,9100,9170,9170,9170,9380,
433_9,,,,,,,,,,,,,,,,,,,,
434_0,74,74,74,76,76,74,74,73,74,74,73,74,74,74,74,74,73,73,75,
434_1,53,53,51,52,52,52,52,52,53,53,52,51,51,52,52,51,52,52,51,
434_2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
434_3,0.488889,0.490833,0.493194,0.493194,0.492083,0.492083,0.490833,0.492778,0.492778,0.491111,0.489167,0.489167,0.492222,0.489306,0.489306,0.486806,0.486806,0.491944,0.494306,
434_4,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,
434_5,9100,8890,8890,9310,8890,8890,9170,9170,9170,9100,9100,9100,9170,9170,9170,9100,9100,9100,9100,
434_6,9100,9170,9170,9310,8960,8960,9170,9170,9170,9170,9170,9170,9100,9100,9170,9100,9100,9170,9170,
434_7,9170,8890,8890,9170,8890,8890,9170,9170,9170,9170,9170,9170,9170,9170,9170,8890,8890,9170,9170,
434_8,9310,9170,9170,9310,9100,9100,9170,9310,9310,9170,9170,9170,9170,9170,9170,9100,9100,9310,9310,
434_9,,,,,,,,,,,,,,,,,,,,
435_0,40,40,40,42,42,39,39,39,43,43,40,39,39,40,74,74,75,74,74,
435_1,33,33,33,35,35,33,33,33,35,35,33,33,33,33,57,57,58,57,57,
435_2,12,12,12,11,11,12,12,12,13,13,12,12,12,12,12,12,12,12,12,
435_3,0.076806,0.001528,0.000833,0.000833,0.000417,0.000417,0.000278,0.003194,0.003194,0.01,0.000417,0.000417,0.000278,0.000139,0.000139,0.49125,0.49125,0.498333,0.499861,
435_4,93.46,93.46,93.46,93.46,93.46,93.46,93.14,93.14,93.32,93.3,93.3,93.3,93.3,93.3,89.91,89.91,83.32,83.33,83.33,
435_5,8260,8120,8120,8260,8260,8260,8260,8470,8470,8120,8120,8120,8260,8260,8120,8470,8470,8540,8540,
435_6,8120,8120,8120,8260,8260,8260,8120,8470,8470,8260,8260,8120,8260,8260,8120,8540,8540,8540,8680,
435_7,8120,8120,8120,8120,8120,8120,8120,8330,8330,8260,8260,8120,8120,8120,8120,8470,8470,8540,8540,
435_8,8260,8260,8260,8120,8260,8260,8260,8330,8330,8260,8260,8050,8120,8120,8120,8540,8540,8540,8540,
435_9,,,,,,,,,,,,,,,,,,,,
436_0,38,38,38,41,41,38,38,38,39,39,38,38,38,38,37,37,37,37,37,
436_1,32,32,31,34,34,32,31,31,32,32,31,31,31,31,31,31,31,31,31,
436_2,12,12,12,11,11,12,12,12,13,13,12,12,12,12,12,12,12,11,11,
436_3,0.000278,0.000556,0.000972,0.000972,0.000139,0.000139,0.000139,0.000833,0.000833,0.000139,0.000833,0.000833,0.000556,0.000556,0.000556,0.000556,0.000556,0.000417,0.000417,
436_4,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,93.96,
436_5,8260,8260,8260,8260,8260,8260,8120,8540,8540,8120,8120,8260,,,8260,8540,8540,8540,8540,
436_6,8260,8120,8120,8120,8120,8120,8120,8540,8540,8120,8120,8260,,,8120,8470,8470,8540,8540,
436_7,8120,8120,8120,8120,8120,8120,8120,8540,8540,8120,8120,8120,,,8260,8540,8540,8540,8540,
436_8,8120,8260,8260,8120,8260,8260,8120,8540,8540,8120,8120,8120,,,8260,8330,8330,8540,8540,
436_9,,,,,,,,,,,,,,,,,,,,
437_0,57,56,56,56,56,56,56,55,55,55,55,55,59,59,59,58,58,58,58,
437_1,49,48,48,48,47,47,48,48,48,46,46,47,50,50,49,49,49,49,49,
437_2,12,12,12,12,12,12,12,17,17,12,12,11,12,12,12,12,12,12,12,
437_3,0.5,0.500278,0.499306,0.499306,0.499583,0.499583,0.499306,0.5,0.5,0.499583,0.500139,0.500139,0.500833,0.5,0.5,0.494861,0.494861,0.499722,0.499861,
437_4,9.91,9.91,9.93,9.78,9.78,9.53,9.45,9.45,9.15,9.18,9.18,9.04,9.04,12.91,12.97,12.97,13.18,13.05,13.05,
437_5,10430,10290,10290,10290,10430,10430,10430,12180,12180,10850,10850,10640,10710,10710,10430,10500,10500,10500,10430,
437_6,10290,10430,10430,10430,10430,10430,10430,12040,12040,10850,10850,10640,10640,10640,10500,10430,10430,10500,10500,
437_7,10430,10430,10430,10430,10430,10430,10430,12040,12040,10850,10850,10640,10710,10710,10430,10430,10430,10500,10430,
437_8,10430,10430,10430,10430,10430,10430,10290,12180,12180,10850,10850,10710,10710,10710,10500,10500,10500,10500,10500,
437_9,,,,,,,,,,,,,,,,,,,,
438_0,84,85,85,85,84,84,85,87,87,83,83,83,84,84,83,83,83,83,83,
438_1,46,46,46,46,46,46,46,49,49,45,45,45,45,45,45,45,45,45,45,
438_2,12,12,12,12,12,12,12,21,21,12,12,12,12,12,12,12,12,12,12,
438_3,0.5,0.499306,0.500139,0.500139,0.500417,0.500417,0.500139,0.500833,0.500833,0.499583,0.500139,0.500139,0.500972,0.5,0.5,0.5,0.5,0.499444,0.500417,
438_4,92.7,92.7,92.71,92.71,92.71,92.71,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.71,92.71,92.71,92.7,92.7,
438_5,10430,10430,10430,10430,10430,10430,10430,11970,11970,10850,10850,10710,10710,10710,10500,10500,10500,10500,10710,
438_6,10290,10290,10290,10430,10430,10430,10290,11830,11830,10850,10850,10640,10640,10640,10500,10500,10500,10500,10640,
438_7,10430,10430,10430,10430,10500,10500,10430,11970,11970,10850,10850,10640,10640,10640,10500,10430,10430,10430,10640,
438_8,10430,10430,10430,10430,10430,10430,10430,12040,12040,10850,10850,10710,10640,10640,10500,10430,10430,10430,10710,
438_9,,,,,,,,,,,,,,,,,,,,
439_0,38,38,38,38,38,38,38,38,38,37,37,38,38,38,38,38,38,38,38,
439_1,32,32,32,32,32,32,32,32,33,32,32,32,32,32,32,32,32,32,32,
439_2,13,12,12,12,12,12,12,12,16,13,13,12,12,12,12,12,12,12,12,
439_3,0.000139,0.000139,0.000139,0.000139,0.000417,0.000417,0.000139,0.000833,0.000833,0.000139,0.000556,0.000556,0.001528,0.000139,0.000139,0.000139,0.000139,0.000417,0.000139,
439_4,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,
439_5,10010,9870,9870,10010,10010,10010,9870,12040,12040,10710,10710,9800,9800,9800,9800,9870,9870,9870,9870,
439_6,9870,9870,9870,9870,9800,9800,9870,12040,12040,10640,10640,9660,9660,9660,9800,9800,9800,9800,9800,
439_7,9870,9870,9870,9870,9870,9870,10010,12180,12180,10710,10710,9800,9800,9800,9800,9800,9800,9800,9800,
439_8,9870,9870,9870,10010,10010,10010,9870,12180,12180,10710,10710,9800,9800,9800,9800,9800,9800,9800,9800,
439_9,,,,,,,,,,,,,,,,,,,,
440_0,59,59,59,59,59,59,59,59,35,35,35,36,36,36,70,70,70,70,70,
440_1,43,43,43,42,42,43,43,43,28,28,27,28,28,28,48,48,48,48,48,
440_2,12,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,
440_3,0.500417,0.50125,0.500556,0.500556,0.500556,0.500556,0.500278,0.501111,0.501111,0.006389,0.000556,0.000556,0.000972,0.000694,0.000694,0.490694,0.490694,0.496806,0.4975,
440_4,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,92.94,92.94,92.94,92.94,92.94,92.99,89.63,89.63,82.89,82.89,82.89,
440_5,10010,10010,10010,10010,10010,10010,10010,12180,12180,10710,10710,9800,,,9800,9870,9870,9870,9800,
440_6,9870,9870,9870,9870,9870,9870,9870,12040,12040,10710,10710,9660,,,9660,9660,9660,9800,9800,
440_7,9870,9870,9870,9870,9870,9870,9870,12180,12180,10640,10640,9660,,,9800,9800,9800,9800,9800,
440_8,9870,10010,10010,9870,10010,10010,10010,12040,12040,10710,10710,9800,,,9800,9800,9800,9870,9800,
440_9,,,,,,,,,,,,,,,,,,,,
441_0,67,67,67,67,67,67,67,69,69,69,67,67,68,68,68,68,68,68,68,
441_1,50,49,50,50,50,50,50,52,52,50,49,49,50,50,50,49,49,50,50,
441_2,12,12,12,12,12,12,12,17,17,13,12,12,12,12,12,12,12,12,12,
441_3,0.498194,0.495556,0.497083,0.497083,0.496389,0.496389,0.496806,0.495972,0.495972,0.497222,0.496944,0.496944,0.499306,0.495278,0.495278,0.496806,0.496806,0.493472,0.495139,
441_4,90.77,90.77,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.76,90.77,90.76,90.76,
441_5,9380,9310,9310,9310,9380,9380,9380,10430,10430,9450,9450,9310,9310,9310,9310,9380,9380,9310,9310,
441_6,9310,9310,9310,9310,9310,9310,9310,10430,10430,9380,9380,9170,9310,9310,9310,9380,9380,9310,9310,
441_7,9310,9310,9310,9310,9310,9310,9310,10500,10500,9380,9380,9310,9380,9380,9310,9450,9450,9380,9380,
441_8,9310,9310,9310,9310,9310,9310,9310,10430,10430,9450,9450,9310,9310,9310,9380,9380,9380,9310,9310,
441_9,,,,,,,,,,,,,,,,,,,,
442_0,78,78,78,78,78,78,78,78,81,79,79,79,79,79,78,78,78,79,79,
442_1,52,52,52,52,52,52,52,52,53,52,52,52,52,52,52,52,52,52,52,
442_2,12,12,12,12,12,12,13,13,14,12,12,12,12,13,12,12,12,12,12,
442_3,0.5,0.499722,0.5,0.5,0.500278,0.500278,0.5,0.500833,0.500833,0.500833,0.500556,0.500556,0.500833,0.500694,0.500694,0.499722,0.499722,0.499861,0.499722,
442_4,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.55,92.55,92.55,92.55,92.55,92.55,
442_5,9310,9310,9310,9310,9310,9310,9380,10500,10500,9450,9450,9310,9380,9380,9310,9450,9450,9380,9310,
442_6,9310,9310,9310,9310,9310,9310,9310,10430,10430,9450,9450,9310,9310,9310,9310,9380,9380,9310,9310,
442_7,9310,9310,9310,9310,9380,9380,9380,10500,10500,9450,9450,9380,9310,9310,9380,9450,9450,9310,9310,
442_8,9310,9310,9310,9310,9310,9310,9310,10430,10430,9450,9450,9310,9380,9380,9380,9450,9450,9310,9310,
442_9,,,,,,,,,,,,,,,,,,,,
443_0,75,75,75,75,75,75,75,75,76,76,75,75,75,75,75,75,75,75,75,
443_1,54,54,55,54,54,54,54,54,55,55,55,55,55,54,54,54,55,55,54,
443_2,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,
443_3,0.5,0.499583,0.500694,0.500694,0.499444,0.499444,0.5,0.500417,0.500417,0.5,0.500139,0.500139,0.500833,0.5,0.5,0.5,0.5,0.5,0.5,
443_4,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,91.89,
443_5,8680,8680,8680,8750,8680,8680,8680,9800,9800,8890,8890,8680,8750,8750,8750,8750,8750,8680,8540,
443_6,8680,8540,8540,8680,8680,8680,8680,9800,9800,8890,8890,8680,8680,8680,8680,8750,8750,8540,8540,
443_7,8680,8680,8680,8680,8680,8680,8680,9800,9800,8750,8750,8680,8750,8750,8680,8890,8890,8680,8680,
443_8,8680,8540,8540,8750,8540,8540,8680,9800,9800,8890,8890,8680,8750,8750,8680,8750,8750,8680,8680,
443_9,,,,,,,,,,,,,,,,,,,,
444_0,76,75,75,74,75,75,74,83,83,73,73,74,76,76,76,74,74,73,73,
444_1,54,54,54,53,55,55,53,60,60,53,53,53,54,54,55,54,54,54,54,
444_2,13,13,13,13,13,13,13,21,21,13,13,13,13,13,13,13,13,13,13,
444_3,0.500139,0.499444,0.500139,0.500139,0.500139,0.500139,0.499306,0.499722,0.499722,0.5,0.499583,0.499583,0.499583,0.499167,0.499167,0.498472,0.498472,0.499444,0.499722,
444_4,45.8,45.8,45.68,44.92,44.92,45.76,43.9,43.9,44.69,43.48,43.48,43.87,43.87,45.58,44.94,44.94,45.53,43.27,43.27,
444_5,8750,8680,8680,8750,8680,8680,8680,9870,9870,8890,8890,8750,8680,8680,8750,8680,8680,8540,8680,
444_6,8680,8540,8540,8680,8680,8680,8680,9800,9800,8890,8890,8680,8680,8680,8680,8680,8680,8540,8540,
444_7,8680,8750,8750,8750,8680,8680,8750,9870,9870,8890,8890,8680,8680,8680,8680,8680,8680,8680,8680,
444_8,8540,8540,8540,8680,8680,8680,8540,9870,9870,8890,8890,8680,8750,8750,8750,8680,8680,8540,8540,
444_9,,,,,,,,,,,,,,,,,,,,
445_0,75,75,74,74,74,74,74,74,76,76,68,74,74,74,74,74,74,74,74,
445_1,58,58,57,56,56,56,56,56,58,58,52,57,57,57,57,57,57,57,57,
445_2,11,11,11,11,11,11,11,11,12,12,11,11,11,12,11,11,11,11,11,
445_3,0.494861,0.493194,0.490833,0.490833,0.493472,0.493472,0.492639,0.492778,0.492778,0.49375,0.491389,0.491389,0.493194,0.490972,0.490972,0.490694,0.490694,0.488611,0.494306,
445_4,82.26,82.26,82.25,82.25,82.25,82.26,82.25,82.25,82.26,82.26,82.26,82.24,82.24,82.24,82.24,82.24,82.25,82.25,82.25,
445_5,8680,9100,9100,9310,9310,9310,9100,14350,14350,9310,9310,8540,9310,9310,8680,8750,8750,9100,9100,
445_6,8680,8750,8750,9310,9310,9310,9170,13230,13230,9310,9310,9100,8750,8750,8750,9100,9100,8680,9170,
445_7,8680,9100,9100,9380,9380,9380,9170,14210,14210,9310,9310,8680,9310,9310,8680,8750,8750,9170,9170,
445_8,8680,8750,8750,9380,9310,9310,9170,13230,13230,9310,9310,9100,8680,8680,8750,9100,9100,8680,9170,
445_9,,,,,,,,,,,,,,,,,,,,
446_0,76,76,74,74,74,75,74,74,75,75,75,73,73,74,75,75,73,73,73,
446_1,54,54,53,52,52,54,53,53,54,53,53,52,52,53,53,53,52,53,53,
446_2,11,11,11,11,11,11,12,12,13,11,11,11,11,11,11,11,11,11,11,
446_3,0.499028,0.500278,0.500278,0.500278,0.49875,0.49875,0.499861,0.499444,0.499444,0.500278,0.499722,0.499722,0.499861,0.499861,0.499861,0.499861,0.499861,0.499722,0.499722,
446_4,49.17,49.17,49.03,49.54,49.54,49.74,49.63,49.63,48.92,48.16,48.16,49.29,49.29,49.83,49.55,49.55,49.49,49,49,
446_5,8680,9170,9170,9310,8890,8890,9100,14350,14350,9380,9380,9100,8680,8680,8540,9310,9310,9100,9310,
446_6,8680,9380,9380,9310,9380,9380,9380,14420,14420,9310,9310,9100,8750,8750,8750,9170,9170,9100,8540,
446_7,8680,9310,9310,9380,8750,8750,9170,14560,14560,9450,9450,9100,8680,8680,8680,9310,9310,9170,9310,
446_8,8680,9310,9310,9310,9380,9380,9380,14560,14560,9310,9310,9100,8680,8680,8750,9170,9170,9170,8540,
446_9,,,,,,,,,,,,,,,,,,,,
447_0,76,76,78,78,78,78,76,76,79,78,78,76,76,77,78,78,77,78,78,
447_1,57,57,58,58,58,58,57,57,59,57,57,57,57,57,58,58,57,58,58,
447_2,17,17,17,17,17,17,17,17,19,19,19,18,18,18,18,18,18,18,18,
447_3,0.492083,0.493056,0.4925,0.4925,0.494583,0.494167,0.494167,0.493889,0.494167,0.494167,0.493333,0.493333,0.493333,0.493611,0.493611,0.494444,0.490139,0.490139,0.492361,
447_4,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,81.95,
447_5,9380,9450,9450,9450,9450,9450,9450,9660,9660,9800,9380,9380,9450,9660,9660,9800,9800,9450,9590,
447_6,9450,9590,9450,9450,9450,9450,9450,9660,9660,9800,9380,9380,9450,9800,9800,9450,9450,9450,9450,
447_7,9380,9450,9450,9450,9590,9590,9590,9800,9800,9800,9450,9450,9450,9800,9800,9800,9800,9590,9590,
447_8,9380,9450,9450,9450,9450,9450,9450,9660,9660,9800,9380,9380,9450,9660,9660,9450,9450,9450,9450,
447_9,,,,,,,,,,,,,,,,,,,,
448_0,80,80,80,80,80,80,80,80,82,,,82,82,82,81,81,81,82,82,
448_1,61,60,60,61,61,61,61,61,63,,,62,62,62,61,61,62,62,62,
448_2,17,17,17,17,17,17,17,17,20,,,19,18,18,18,18,18,18,18,
448_3,0.500972,0.501111,0.500833,0.500833,0.500694,0.501111,0.501111,0.500833,0.500417,0.500417,0.501111,0.501111,0.501528,0.500972,0.500972,0.500972,0.501528,0.501528,0.501806,
448_4,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,75.63,
448_5,9450,9450,9450,9450,9450,9450,9450,9800,9800,9800,9450,9450,9450,9800,9800,9590,9590,9450,9450,
448_6,9380,9450,9450,9450,9450,9450,9590,9660,9660,9800,9450,9450,9450,9660,9660,9660,9660,9450,9450,
448_7,9450,9590,9590,9590,9590,9590,9450,9800,9800,9800,9450,9450,9590,9870,9870,9660,9660,9590,9590,
448_8,9380,9590,9450,9450,9450,9450,9450,9660,9660,9660,9380,9380,9450,9800,9800,9590,9590,9450,9450,
448_9,,,,,,,,,,,,,,,,,,,,
449_0,44,44,44,44,44,44,44,47,47,45,45,45,45,45,44,43,43,44,44,
449_1,37,37,37,37,37,37,37,40,40,38,38,38,38,38,38,37,37,37,37,
449_2,20,20,20,20,20,20,20,22,22,21,21,20,20,20,20,20,20,20,20,
449_3,0.000139,0.000694,0.000417,0.000417,0.000417,0.000278,0.000278,0.000278,0.000139,0.000139,0.000139,0.000139,0.000139,0.000417,0.000417,0.000139,0.000278,0.000278,0.000417,
449_4,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,
449_5,9450,9450,9450,9450,9380,9380,9450,9380,9380,9590,9590,9590,9590,9450,9450,9800,9800,10010,9870,
449_6,9450,9450,9450,9450,9380,9380,9380,9450,9450,9450,9590,9590,9450,9450,9450,9870,9870,9870,10010,
449_7,9450,9380,9450,9450,9380,9380,9380,9450,9450,9450,9590,9590,9590,9450,9450,9800,9800,9870,9870,
449_8,9380,9380,9380,9380,9450,9450,9450,9450,9450,9450,9450,9450,9590,9590,9590,9870,9870,9870,9870,
449_9,,,,,,,,,,,,,,,,,,,,
450_0,82,82,82,81,81,81,81,81,83,83,83,83,83,83,82,82,81,81,81,
450_1,64,64,63,63,63,63,63,63,65,65,65,65,65,65,63,63,63,63,63,
450_2,20,20,20,20,20,20,20,20,21,21,20,20,20,20,20,20,20,20,20,
450_3,0.500556,0.500278,0.500139,0.500139,0.499722,0.499583,0.499583,0.500139,0.499583,0.499583,0.499861,0.499861,0.500139,0.498889,0.498889,0.499306,0.499861,0.499861,0.499444,
450_4,82.06,82.06,82.06,82.06,82.06,82.06,82.06,82.06,82.04,82.06,82.06,82.06,82.06,82.06,82.06,82.06,82.05,82.06,82.06,
450_5,9380,9450,9450,9450,9380,9380,9450,9450,9450,9660,9450,9450,9450,9450,9450,9870,9870,9870,9870,
450_6,9380,9450,9450,9450,9450,9450,9450,9590,9590,9800,9590,9590,9450,9450,9450,9870,9870,9870,9870,
450_7,9380,9450,9450,9450,9450,9450,9380,9450,9450,9660,9590,9590,9590,9590,9590,9800,9800,9870,9870,
450_8,9380,9450,9450,9450,9380,9380,9380,9450,9450,9660,9450,9450,9450,9450,9450,9800,9800,10010,9870,
450_9,,,,,,,,,,,,,,,,,,,,
451_0,44,44,44,44,44,44,44,44,45,45,44,43,43,44,44,44,44,44,44,
451_1,37,37,37,37,37,36,37,37,38,38,37,36,36,37,37,37,37,37,37,
451_2,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,
451_3,0.000278,0.000417,0.000139,0.000139,0.000278,0.000139,0.000139,0.000139,0.000556,0.000556,0.000417,0.000417,0.000139,0.000556,0.000556,0.000972,0.000278,0.000278,0.001111,
451_4,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,
451_5,10710,10710,10010,10010,10710,10710,9870,10500,10500,10850,10640,10640,10500,10290,10290,11830,11830,9870,10500,
451_6,10220,10710,9870,9870,11830,11830,9870,9870,9870,10850,10850,10850,10430,10220,10220,10080,10080,11270,10080,
451_7,10850,10850,10010,10010,10850,10850,9870,10500,10500,10920,10640,10640,10500,10430,10430,11830,11830,10010,10500,
451_8,10290,10850,9870,9870,11970,11970,9870,10010,10010,10850,10920,10920,10500,10430,10430,10080,10080,11270,10220,
451_9,,,,,,,,,,,,,,,,,,,,
452_0,85,86,86,84,84,84,82,84,84,84,84,86,85,85,82,83,83,85,85,
452_1,65,65,65,64,64,64,63,65,65,65,65,66,65,65,63,64,64,66,66,
452_2,21,21,21,21,21,21,21,22,22,21,21,21,20,20,20,20,20,20,20,
452_3,0.490417,0.491667,0.493889,0.493889,0.492917,0.489583,0.489583,0.493056,0.493889,0.493889,0.489306,0.489306,0.492083,0.493333,0.493333,0.493194,0.4925,0.4925,0.492083,
452_4,81.64,81.64,81.64,81.64,81.64,81.64,81.64,81.64,81.64,81.64,81.64,81.62,81.62,81.62,81.62,81.62,81.64,81.64,81.64,
452_5,9870,11550,10010,10010,11340,11340,9870,10850,10850,10850,10850,10850,10220,9800,9800,10920,10920,10080,10290,
452_6,10010,11690,10220,10220,11130,11130,9870,11060,11060,10850,10430,10430,9870,9800,9800,10290,10290,10430,10080,
452_7,9870,11550,10010,10010,11340,11340,9870,11130,11130,10850,10850,10850,10290,9870,9870,10850,10850,10080,10290,
452_8,10010,11690,10290,10290,11130,11130,9870,11130,11130,10920,10430,10430,10010,9870,9870,10430,10430,10500,10080,
452_9,,,,,,,,,,,,,,,,,,,,
453_0,51,51,51,48,48,51,51,51,53,52,52,51,51,52,51,51,51,52,52,
453_1,43,43,43,41,41,44,42,42,45,44,44,43,43,44,43,43,43,44,44,
453_2,16,16,17,16,16,16,16,16,18,17,17,17,17,17,17,17,17,16,16,
453_3,0.166806,0.166944,0.167361,0.167361,0.167083,0.166944,0.166944,0.166806,0.167361,0.167361,0.167222,0.167222,0.166944,0.1675,0.1675,0.167222,0.167639,0.167639,0.167361,
453_4,80.58,80.58,80.58,80.58,80.58,79.06,79.06,79.06,79.06,79.06,79.06,79.06,79.06,79.06,79.05,79.05,79.05,79.05,79.05,
453_5,9450,9380,9380,9380,9450,9450,9450,9450,9450,9450,9380,9380,9450,9450,9450,9450,9450,9450,9450,
453_6,9380,9450,9450,9450,9380,9380,9450,9450,9450,9450,9380,9380,9450,9380,9380,9380,9380,9380,9380,
453_7,9450,9450,9380,9380,9380,9380,9450,9450,9450,9450,9380,9380,9450,9450,9450,9380,9380,9380,9450,
453_8,9450,9450,9450,9450,9450,9450,9380,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,
453_9,,,,,,,,,,,,,,,,,,,,
454_0,78,77,77,77,77,77,77,80,80,79,79,78,78,78,78,78,78,78,78,
454_1,65,65,65,65,65,65,65,68,68,67,67,67,66,66,66,66,66,66,66,
454_2,17,16,16,16,16,16,16,19,19,17,17,17,17,17,17,16,16,17,17,
454_3,0.5,0.499583,0.500972,0.500972,0.5,0.500556,0.500556,0.501389,0.500417,0.500417,0.500694,0.500694,0.500278,0.500833,0.500833,0.500694,0.500417,0.500417,0.500972,
